,location,name,num_faved,pid,price,status,uid,update_time,used
231,인천광역시 서구 검단1동,나이키 덩크 로우 바시티그린 260,0,169495751,400000,0,624206,1636521559,1
232,서울특별시 양천구 신정2동,[W250] 나이키 우먼스 덩크로우 범고래 검흰 250 팝니다,2,169391952,330000,0,1756163,1636521503,2
233,서울특별시 양천구 신정2동,[300] 나이키 덩크로우 챔피언쉽 그레이 300 팝니다,2,164735830,300000,0,1756163,1636521503,2
234,서울특별시 양천구 신정2동,[W245] 나이키 덩크 로우 포톤더스트 245 팝니다,23,157237113,450000,0,1756163,1636521503,2
235,서울특별시 양천구 신정2동,[W225] 나이키 우먼스 덩크 로우 SE 캔디 팝니다,4,151650862,300000,0,1756163,1636521503,2
236,서울특별시 양천구 신정2동,[W220] 나이키 덩크로우 컬리지네이비 팝니다,23,151488277,300000,0,1756163,1636521503,2
237,경기도 고양시 일산서구 송포동,나이키 덩크 로우 레트로 범고래 ,0,169156399,330000,0,6626417,1636521485,1
238,인천광역시 남구 학익1동,[230] 나이키 덩크 로우 디스럽트 베얼리 로즈,8,164305092,160000,0,77003299,1636521449,2
239,경상남도 양산시 동면,[260] 나이키 덩크 로우 라이트본,11,166446564,260000,0,5616164,1636521444,2
240,,나이키 덩크로우 범고래 270,0,169484890,300000,0,1516614,1636521392,2
241,경기도 남양주시 와부읍,나이키 덩크 로우 범고래 275 중고,9,169354710,240000,0,6350512,1636521385,1
242,경기도 성남시 중원구 금광1동,나이키 덩크로우 골든로드 275,1,169314821,145000,0,847474,1636521356,2
243,전라북도 전주시 완산구 효자2동,나이키 덩크로우 커뮤니티 가든 265,1,169035368,180000,0,359004,1636521250,1
244,서울특별시 광진구 구의제2동,"(265, 새상품) 나이키 덩크 로우 범고래",2,158618334,390000,0,74725800,1636521206,2
245,서울특별시 동작구 상도제1동,[290] 나이키 sb 덩크 로우프로 블루 퓨리 새상품,9,158044610,200000,0,7455949,1636520908,1
246,강원도 강릉시 홍제동,(260)나이키 덩크 로우 블랙 멀티 카모 판매,5,168017325,95000,0,1412330,1636520873,1
247,대전광역시 동구 용전동,나이키 덩크 로우 275,1,167696027,80000,0,11008032,1636520861,1
248,경기도 용인시 기흥구 상갈동,(새상품) 나이키 덩크로우 범고래 gs 250 ,10,169084307,275000,0,75738441,1636520834,1
249,인천광역시 서구 검단3동,나이키 덩크로우 범고래 270[새상품],4,168380294,320000,0,4055440,1636520803,1
250,경기도 이천시 증포동,나이키 덩크로우 범고래 290mm,0,168573222,320000,0,3475129,1636520798,1
251,부산광역시 연제구 연산제9동,나이키x오프화이트 덩크 로우 lot46 270,0,169494329,390000,0,12473593,1636520556,1
252,경기도 수원시 팔달구 우만2동,나이키 덩크로우 골든로드 265 상자 아예 안뜯음,1,167141866,200000,0,1255988,1636520489,1
253,,미시착)나이키 범고래 덩크로우 우먼스 240 DD1503-101,8,169108005,290000,0,1461127,1636520374,1
254,경기도 수원시 권선구 금곡동,나이키 덩크로우 범고래W 240 사이즈팝니다.,0,169493903,300000,0,9395462,1636520252,1
255,경기도 안산시 상록구 사이동,덩크로우 SB 프로 클래식 그린,5,168975122,170000,0,2548102,1636520051,1
256,경기도 시흥시 월곶동,"(235,새상품)나이키 덩크 로우 블랙 화이트 범고래(w)",0,169408103,339000,0,12245034,1636520021,2
257,경기도 안성시 공도읍,[275] 나이키 덩크로우 범고래 새상품 판매 (번개페이 가능),6,159667492,350000,0,2008048,1636519997,2
258,인천광역시 부평구 삼산1동,급처) 나이키SB 덩크로우 티파니 (290사이즈) 교환x,18,160893056,760000,0,1285077,1636519935,1
259,,나이키 덩크로우 유니버시티블루gs 235,13,168699473,240000,0,77784395,1636519904,1
260,서울특별시 마포구 공덕동,사요)나이키 덩크로우 라이트본 245,0,169403006,0,0,202236,1636519799,1
261,서울특별시 영등포구 당산제2동,나이키 덩크로우 SE 서울 270사이즈 새상품 팝니다.,2,161578194,220000,0,12730941,1636519626,2
262,제주특별자치도 제주시 도두동,(265)나이키x오프화이트 덩크로우 남노,1,168614997,540000,0,10807442,1636519619,1
263,서울특별시 서대문구 북아현동,(270) 덩크 로우 넷츠 emb 새상품 나이키,0,169314180,240000,0,77520876,1636519483,2
264,,나이키 덩크로우 범고래 (275),0,169492826,310000,0,13039904,1636519474,1
265,서울특별시 마포구 합정동,나이키 덩크 로우 범고래 gs 235,1,169479479,285000,0,2643076,1636519456,2
266,,나이키 덩크로우 우먼스 250사이즈 새상품,0,169492708,285000,0,77854339,1636519369,2
267,서울특별시 강서구 등촌제3동,나이키 SB파라덩크로우 265,2,168181179,335000,0,75816250,1636519299,1
268,경상남도 김해시 장유3동,(255)나이키 덩크 로우 챔피언쉽 그레이 돌고래,5,167809033,260000,0,70496,1636519290,2
269,경상남도 김해시 장유3동,(235)나이키 덩크 로우 핑크폼,9,165705475,280000,0,70496,1636519287,2
270,경기도 수원시 영통구 원천동,(240)나이키 덩크 로우 우먼스 범고래 ,6,169106459,350000,0,77815885,1636519266,2
271,서울특별시 관악구 조원동,나이키 덩크로우 se 230,23,153706918,120000,0,7522786,1636519158,2
272,서울특별시 광진구 구의제3동,나이키 덩크로우 챔피언쉽 그레이 270 사이즈 미시착 제품 판매합니다.,1,169492469,230000,0,9475487,1636519152,1
273,충청북도 충주시 지현동,나이키 덩크 로우 se 280사이즈,13,160646197,120000,0,11975060,1636519147,2
274,경기도 고양시 덕양구 능곡동,250 나이키 덩크로우 미디엄그레이 ,1,169197215,160000,0,33684,1636519118,1
275,,(W) 나이키 범고래 덩크 로우 블랙 (235),0,169358887,315000,0,2011151,1636518910,2
276,대구광역시 동구 신암3동,나이키 덩크로우 레트로 블랙 팝니다,12,146851756,400000,0,6712992,1636518871,2
277,대구광역시 동구 신암3동,나이키 덩크 로우 프로 시카고 팝니다,13,131641940,730000,0,6712992,1636518871,2
278,대구광역시 동구 신암2동,나이키 덩크로우 유니버시티 블루 팝니다,31,154163566,350000,0,6712992,1636518871,2
279,서울특별시 강동구 천호제3동,[270] 나이키 SB 덩크 로우 PRO ISO 오렌지라벨 판매,8,167821904,280000,0,2112153,1636518863,1
280,,나이키 덩크로우 범고래 235,1,169491983,300000,0,9411427,1636518833,2
281,부산광역시 남구 대연제3동,나이키 덩크로우 미디엄그레이 빨회 275 나코탭,12,168042870,120000,0,3762036,1636518816,1
282,인천광역시 남동구 구월3동,나이키 덩크 로우 아키오 [250],0,169491832,230000,0,3979712,1636518735,1
283,서울특별시 중구 동화동,나이키 W덩크로우 범고래 240 새상품,0,169437028,375000,0,3584822,1636518640,2
284,서울특별시 강남구 대치2동,[265~70] W 나이키 덩크로우 범고래,4,169040412,295000,0,6524709,1636518563,1
285,서울특별시 양천구 목5동,나이키 덩크로우 바시티 그린,0,168968802,400000,0,5133713,1636518524,2
286,서울특별시 광진구 능동,나이키 덩크 로우 서울 맨250 ,9,165014797,250000,0,12069779,1636518445,2
287,,[225]나이키 범고래 덩크로우 빅키즈 새상품,0,169440223,295000,0,12322749,1636518444,1
288,서울특별시 중랑구 묵제1동,빈티지 올드 덩크 로우 바시티메이즈 검노 판매,1,164511873,379000,0,1593096,1636518442,1
289,경기도 하남시 미사2동,나이키 SB 덩크 로우 핑크 피그 290,4,167125273,316000,0,4465419,1636518427,1
290,경기도 하남시 미사2동,나이키 덩크 로우 유니버시티블루 295,1,165763685,386000,0,4465419,1636518427,1
291,서울특별시 노원구 중계4동,(270) 나이키 덩크 로우 레트로 챔피언십 그레이,4,167949919,250000,0,6035962,1636518336,2
292,부산광역시 금정구 장전제2동,나이키 덩크로우 프리99 [GS 245],2,169079299,79000,0,77376696,1636518253,1
293,대전광역시 서구 갈마1동,나이키x오프화이트 덩크 로우 lot 46 265,2,169456979,370000,0,863950,1636518218,1
294,서울특별시 마포구 서교동,[260]나이키 덩크 로우 커뮤니티 가든,0,169372371,250000,0,6090140,1636518013,1
295,,나이키 덩크 로우 아키오 핑크 (W),0,168482064,400000,0,77762663,1636517985,1
296,,280 나이키 덩크로우 범고래,2,168722425,329000,0,4502829,1636517980,1
297,부산광역시 금정구 부곡제3동,(W240) 나이키 덩크로우 블랙 범고래 화이트,3,169198874,300000,0,7309610,1636517897,2
298,서울특별시 영등포구 신길제7동,[275]나이키 SB덩크 로우 레이건 판매중 우체국택포,16,114332212,470000,0,6967244,1636517853,2
299,광주광역시 광산구 첨단2동,(250) 나이키 덩크로우 범고래 우먼,1,169434706,300000,0,7002915,1636517841,2
300,경상북도 구미시 인동동,나이키 덩크로우 라이트핑크,6,166622384,132000,0,3492935,1636517816,2
301,,나이키 덩크로우 코스트,17,165920202,190000,0,3844924,1636517803,1
302,,나이키 덩크로우 범고래 270,2,169116024,300000,0,3230898,1636517764,2
303,인천광역시 서구 검암경서동,나이키 덩크로우 270,2,169344855,280000,0,4975798,1636517716,2
304,광주광역시 북구 건국동,[W270] 나이키 덩크 로우 코스트,3,161534826,309000,0,5628903,1636517716,2
305,,나이키 덩크로우 레몬드랍,0,168860321,400000,0,7705821,1636517640,1
306,서울특별시 송파구 방이2동,나이키 덩크 로우  레트로 그레이(조지타운) 260팝니다,4,168866088,230000,0,12676457,1636517523,2
307,경기도 화성시 반월동,[240] 나이키 우먼스 덩크 로우 검흰 범고래,13,150545649,459000,0,3118321,1636517451,2
308,충청남도 당진시 당진3동,나이키 덩크로우 범고래 275,0,169404894,305000,0,3017220,1636517416,1
309,서울특별시 강서구 방화제1동,덩크로우코스트 270,14,162557235,210000,0,303687,1636517387,1
310,서울특별시 노원구 중계2.3동,[255] 나이키 덩크로우 유니버시티블루 덩크유블,1,166205778,320000,0,4208143,1636517342,2
311,,나이키 덩크로우 골든로드 260,4,169123054,140000,0,11900906,1636517297,2
312,서울특별시 광진구 중곡제4동,올드덩크(275)나이키 덩크로우 프로B 3M 올드덩크,25,153588174,289000,0,6071053,1636517289,1
313,경상남도 양산시 물금읍,나이키 덩크로우 nba 브루클린 네츠 nets 235 새상품,20,168267418,179000,0,76161276,1636517184,1
314,경상남도 양산시 물금읍,나이키 덩크 로우 프리미엄 치타 275 나코탭 새상품,11,154223857,270000,0,76161276,1636517184,1
315,충청북도 청주시 청원구 우암동,나이키 덩크 로우 범고래 275mm 새상품 판매,1,155557645,420000,0,10902219,1636517118,2
316,,나이키 덩크로우 챔피언쉽 골든로드 265,2,167430030,145000,0,77344909,1636517114,1
317,서울특별시 광진구 자양제1동,나이키 덩크 로우 레트로 265,1,167139707,190000,0,576026,1636517107,1
318,경기도 부천시 중1동,나이키 범고래 덩크로우 235,0,169489484,310000,0,2595533,1636517009,2
319,경상북도 구미시 선산읍,나이키 덩크 로우 돌고래 조지타운,1,169087482,180000,0,10606135,1636516985,1
320,서울특별시 성북구 안암동,나이키 덩크로우 w 트리플화이트 280,6,167446992,220000,0,1913817,1636516807,1
321,경기도 안양시 동안구 부림동,나이키 덩크로우 라이트본 w255,1,168862833,300000,0,75798054,1636516761,2
322,서울특별시 강서구 가양제1동,나이키 덩크로우 오렌지펄 260 ,25,161493744,130000,0,158142,1636516619,1
323,경기도 안산시 단원구 중앙동,[300]덩크로우 범고래 300사이즈,1,168165317,310000,0,4885780,1636516566,1
324,경상북도 경산시 북부동,w [ 235 ] 나이키 덩크 로우 범고래,2,169311313,300000,0,1565408,1636516417,1
325,경기도 성남시 분당구 구미1동,나이키 x 벤앤제리스 sb 덩크 로우 청키 덩키 270 새상품 판매해요,4,167026679,1400000,0,2134751,1636516277,2
326,인천광역시 중구 동인천동,265  나이키 조던 1  로우,2,159240760,170000,0,204590,1636516173,1
327,인천광역시 중구 동인천동,270  나이키 덩크 로우 바시티 그린,0,169192282,400000,0,204590,1636516173,1
328,인천광역시 중구 동인천동,265  나이키 덩크 로우 바시티 메이즈,0,169192049,240000,0,204590,1636516173,1
329,경상북도 경주시 황성동,(250) 사카이 X 나이키 블레이저 로우 아이언 그레이,9,163802514,190000,0,11000563,1636516143,2
330,경상북도 경주시 황성동,(250) 사카이 x 나이키 블레이저 로우 마그마 오렌지,9,163802250,155000,0,11000563,1636516143,2
331,경기도 용인시 수지구 성복동,(새상품) 나이키 덩크 로우 골든로드 300,6,168850785,130000,0,11477441,1636516097,2
332,,나이키 덩크 로우 범고래 우먼 250,0,169222197,300000,0,7463355,1636516084,2
333,서울특별시 송파구 문정1동,245 나이키 덩크 로우 디스럽트 포톤 더스트 나코탭 미시착 새상품,3,165743790,179000,0,3066051,1636516080,2
334,,260 나이키 덩크 로우 SP 세라믹 나코탭 미시착 새상품,0,165742997,329000,0,3066051,1636516059,2
335,대전광역시 동구 중앙동,275 나이키 덩크 로우 헤네시(무슬린) 팝니다.(키드밀리 착용),7,165085243,329000,0,12071782,1636516006,1
336,경기도 고양시 덕양구 신도동,[255]나이키 sb 덩크로우 스트릿호커,0,160752356,600000,0,3628597,1636515803,1
337,서울특별시 동작구 상도제2동,w 나이키 덩크 로우 펄 화이트 230사이즈 나코탭 새제품,1,169487848,119000,0,1406336,1636515769,2
338,대구광역시 달서구 용산1동,[w235] 나이키 범고래 덩크 로우 블랙 우먼스 대구,0,169446674,295000,0,2268272,1636515765,1
339,충청남도 천안시 동남구 신안동,범고래 나이키 덩크 로우 레트로 블랙  275 새상품,0,169281735,310000,0,3002749,1636515743,2
340,대구광역시 달서구 용산2동,(285)나이키 덩크로우 챔피언쉽그레이 새상품,2,168788805,260000,0,2678427,1636515741,2
341,서울특별시 강남구 논현1동,[250] 나이키 덩크 로우 SE 서울,7,162089515,280000,0,518770,1636515363,2
342,서울특별시 강남구 논현1동,[250] 나이키 덩크 로우 레트로 블랙 범고래,7,160573289,390000,0,518770,1636515363,2
343,,나이키 덩크 로우 범고래 우먼스 245 미착용새상품,2,169460413,330000,0,1922971,1636515342,1
344,대전광역시 서구 정림동,나이키 덩크로우 우먼스 범고래 (240),0,169252872,310000,0,7939675,1636515225,2
345,서울특별시 광진구 구의제3동,[280]나이키 덩크 로우 블랙 화이트 범고래,0,169487146,300000,0,8946007,1636515214,2
346,광주광역시 광산구 하남동,나이키 덩크로우 범고래 CW1590-100 235size,1,169226553,300000,0,12225761,1636515180,1
347,경상북도 경산시 서부2동,나이키 덩크 로우 범고래,0,166194166,380000,0,10146163,1636515077,1
348,경상북도 경산시 서부2동,나이키 우먼스 덩크 로우 옐로우 스트라이크 255mm,0,166172074,200000,0,10146163,1636515077,1
349,서울특별시 동작구 사당제1동,[265] 나이키 덩크로우 킥스하와이 알로하 2004년,9,161352396,400000,0,2593886,1636515007,1
